,Id,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Terrace,Garden,State,Facades,Locality_encoded,Type_encoded,SubType_encoded,Prov_encoded,Region_encoded,Is_On_Coast,GDP,Avg_rent,Avg price,Bedrooms_per_area
249,20313668,435000,3,215,0,1,0,1,4,146,1,0,2,0,0,51731,1013.0,2841,0.013953488372093023
250,20313666,680000,3,135,1,1,1,3,4,166,1,0,0,0,0,62123,950.0,2546,0.022222222222222223
251,20313665,295000,2,105,1,1,0,6,0,166,0,3,0,0,0,62123,950.0,2546,0.01904761904761905
252,20313664,325000,2,145,1,1,0,1,2,735,0,3,6,2,0,90459,1205.0,3323,0.013793103448275862
253,20313663,220000,1,72,1,1,0,1,2,719,0,3,6,2,0,90459,1205.0,3323,0.013888888888888888
254,20313660,395000,4,123,0,0,0,2,3,4,1,2,2,0,0,51731,1013.0,2841,0.032520325203252036
255,20313659,699000,3,101,1,1,0,3,2,535,0,3,5,0,0,52323,950.0,2888,0.0297029702970297
256,20313658,375000,2,92,0,1,0,1,2,234,0,3,6,2,0,90459,1205.0,3323,0.021739130434782608
257,20313655,788000,4,380,0,0,0,1,0,232,1,9,5,0,0,52323,950.0,2888,0.010526315789473684
258,20313652,235000,4,123,1,0,0,2,0,2,1,0,4,0,0,31766,,2193,0.032520325203252036
259,20313646,139900,3,107,1,1,0,1,3,582,1,0,1,1,0,36940,759.0,1618,0.028037383177570093
260,20313644,237000,1,90,0,0,0,1,0,450,0,3,4,0,0,31766,,2193,0.011111111111111112
261,20313643,159000,2,67,0,1,0,1,0,663,0,3,5,0,1,52323,950.0,2888,0.029850746268656716
262,20313639,295000,2,83,1,1,0,4,2,346,0,3,6,2,0,90459,1205.0,3323,0.024096385542168676
263,20313632,260000,2,90,1,1,0,3,4,412,0,3,10,1,0,34715,759.0,1949,0.022222222222222223
264,20313628,235000,2,125,1,1,1,1,2,759,1,0,3,0,0,98189,1000.0,2577,0.016
265,20313626,365000,3,101,1,1,0,1,0,400,0,3,0,0,0,62123,950.0,2546,0.0297029702970297
266,20313624,469000,3,145,0,0,0,2,4,464,1,1,2,0,0,51731,1013.0,2841,0.020689655172413793
267,20313621,498500,3,365,1,1,0,1,4,415,1,0,2,0,0,51731,1013.0,2841,0.00821917808219178
268,20313620,390000,2,96,1,1,0,1,0,400,0,3,0,0,0,62123,950.0,2546,0.020833333333333332
269,20313617,165000,4,229,0,0,1,4,2,153,1,0,10,1,0,34715,759.0,1949,0.017467248908296942
270,20313616,310000,2,81,1,1,0,1,0,400,0,3,0,0,0,62123,950.0,2546,0.024691358024691357
271,20313613,325000,2,86,0,1,0,1,2,44,0,3,3,0,0,98189,1000.0,2577,0.023255813953488372
272,20313612,435000,3,132,0,0,0,1,2,44,1,0,3,0,0,98189,1000.0,2577,0.022727272727272728
273,20313610,260000,3,120,0,0,0,3,4,558,1,0,1,1,0,36940,759.0,1618,0.025
274,20313605,849000,5,375,1,0,1,1,2,44,1,9,3,0,0,98189,1000.0,2577,0.013333333333333334
275,20313604,409000,3,190,1,1,1,1,2,480,1,0,3,0,0,98189,1000.0,2577,0.015789473684210527
276,20313602,225000,2,150,1,1,1,1,0,711,0,3,4,0,0,31766,,2193,0.013333333333333334
277,20313601,180000,0,78,1,1,1,6,2,571,0,10,9,1,0,21155,1013.0,2729,0.0
278,20313600,149000,3,152,0,1,1,4,2,106,1,4,10,1,0,34715,759.0,1949,0.019736842105263157
279,20313597,255000,3,173,1,1,0,4,0,2,1,0,4,0,0,31766,,2193,0.017341040462427744
280,20313590,355000,2,91,1,1,0,1,0,400,0,3,0,0,0,62123,950.0,2546,0.02197802197802198
281,20313585,519000,6,273,0,0,0,1,0,292,0,3,0,0,0,62123,950.0,2546,0.02197802197802198
282,20313584,225000,2,93,1,1,0,2,2,615,0,3,3,0,0,98189,1000.0,2577,0.021505376344086023
283,20313566,340000,2,117,1,0,1,4,3,798,1,0,0,0,0,62123,950.0,2546,0.017094017094017096
284,20313554,380000,2,99,1,1,0,1,0,400,0,3,0,0,0,62123,950.0,2546,0.020202020202020204
285,20313521,355000,3,101,1,1,0,1,0,400,0,3,0,0,0,62123,950.0,2546,0.0297029702970297
286,20313510,469000,3,140,0,0,0,6,0,180,0,3,5,0,1,52323,950.0,2888,0.02142857142857143
287,20313497,370000,2,100,1,1,0,1,0,400,0,3,0,0,0,62123,950.0,2546,0.02
288,20313496,419000,3,163,1,1,0,2,0,15,1,0,2,0,0,51731,1013.0,2841,0.018404907975460124
289,20313479,367000,1,113,0,0,0,3,4,232,1,0,5,0,0,52323,950.0,2888,0.008849557522123894
290,20313468,439000,3,150,0,1,0,2,3,293,1,0,0,0,0,62123,950.0,2546,0.02
291,20313462,145000,2,131,0,0,0,2,2,79,0,3,8,1,0,14697,759.0,2084,0.015267175572519083
292,20313422,399000,2,112,1,0,0,3,2,346,0,3,6,2,0,90459,1205.0,3323,0.017857142857142856
293,20313383,400000,4,280,1,1,0,1,4,628,1,1,1,1,0,36940,759.0,1618,0.014285714285714285
294,20313375,230000,1,60,0,0,0,2,2,730,0,3,6,2,0,90459,1205.0,3323,0.016666666666666666
295,20313371,193000,3,123,0,1,0,1,3,239,1,0,2,0,0,51731,1013.0,2841,0.024390243902439025
296,20313370,249000,3,134,0,1,0,1,4,210,1,0,2,0,0,51731,1013.0,2841,0.022388059701492536
297,20313368,309000,3,140,1,1,1,1,3,412,1,0,10,1,0,34715,759.0,1949,0.02142857142857143
298,20313367,479000,2,150,0,1,0,1,3,655,0,3,3,0,0,98189,1000.0,2577,0.013333333333333334
299,20313366,209000,3,124,0,0,0,5,2,178,0,3,3,0,0,98189,1000.0,2577,0.024193548387096774
300,20313363,390000,4,210,0,1,0,2,0,727,0,10,0,0,0,62123,950.0,2546,0.01904761904761905
301,20313361,245000,3,118,1,1,0,1,3,793,0,3,3,0,0,98189,1000.0,2577,0.025423728813559324
302,20313360,529000,3,139,1,1,1,3,2,400,1,0,0,0,0,62123,950.0,2546,0.02158273381294964
303,20313357,485000,3,200,1,0,0,1,2,544,1,2,5,0,0,52323,950.0,2888,0.015
304,20313353,795000,5,280,1,1,0,3,2,737,0,10,6,2,0,90459,1205.0,3323,0.017857142857142856
305,20313350,350000,3,145,1,1,1,3,2,594,1,0,2,0,0,51731,1013.0,2841,0.020689655172413793
306,20313349,275000,2,131,0,0,0,1,4,52,1,0,3,0,0,98189,1000.0,2577,0.015267175572519083
307,20313347,390000,4,146,0,0,0,4,4,651,1,0,2,0,0,51731,1013.0,2841,0.0273972602739726
308,20313346,220000,1,45,1,0,0,1,2,145,0,3,3,0,0,98189,1000.0,2577,0.022222222222222223
309,20313345,425000,3,123,0,0,0,4,4,191,1,0,2,0,0,51731,1013.0,2841,0.024390243902439025
310,20313344,199000,2,65,1,0,0,1,2,568,1,0,2,0,0,51731,1013.0,2841,0.03076923076923077
311,20313343,895000,2,85,1,1,0,3,2,535,0,3,5,0,0,52323,950.0,2888,0.023529411764705882
312,20313342,200000,3,220,1,1,0,4,3,215,1,2,1,1,0,36940,759.0,1618,0.013636363636363636
313,20313341,379000,3,160,1,1,0,3,4,150,1,0,0,0,0,62123,950.0,2546,0.01875
314,20313340,485000,1,76,1,1,0,3,0,781,0,8,9,1,0,21155,1013.0,2729,0.013157894736842105
315,20313339,375000,5,200,1,1,1,5,2,719,0,10,6,2,0,90459,1205.0,3323,0.025
316,20313336,375000,5,200,1,1,1,5,2,719,1,0,6,2,0,90459,1205.0,3323,0.025
317,20313333,420000,3,168,1,1,0,1,2,146,0,6,2,0,0,51731,1013.0,2841,0.017857142857142856
318,20313329,375000,5,235,1,1,1,3,2,164,1,0,0,0,0,62123,950.0,2546,0.02127659574468085
319,20313269,425000,3,130,0,1,0,6,3,199,1,0,3,0,0,98189,1000.0,2577,0.023076923076923078
320,20313267,299000,2,67,1,1,0,1,3,761,0,3,6,2,0,90459,1205.0,3323,0.029850746268656716
321,20313264,599000,3,240,1,1,1,6,3,649,1,0,0,0,0,62123,950.0,2546,0.0125
322,20313263,547000,3,146,1,1,0,3,2,337,0,8,0,0,0,62123,950.0,2546,0.02054794520547945
323,20313262,155000,2,117,1,1,0,1,2,418,1,0,1,1,0,36940,759.0,1618,0.017094017094017096
324,20313046,265000,1,63,1,0,0,5,3,740,0,3,6,2,0,90459,1205.0,3323,0.015873015873015872
325,20313041,200000,1,47,1,1,0,1,0,54,0,3,7,1,0,7887,759.0,1985,0.02127659574468085
326,20313037,425000,3,123,0,0,0,4,4,331,1,0,1,1,0,36940,759.0,1618,0.024390243902439025
327,20313035,319000,2,123,1,1,0,1,2,44,0,3,3,0,0,98189,1000.0,2577,0.016260162601626018
328,20313030,470000,4,123,0,1,1,2,3,624,1,0,0,0,0,62123,950.0,2546,0.032520325203252036
329,20313029,359000,2,120,1,0,0,2,3,478,1,0,2,0,0,51731,1013.0,2841,0.016666666666666666
330,20313028,539000,3,196,1,1,0,3,2,81,0,3,5,0,0,52323,950.0,2888,0.015306122448979591
331,20313020,289000,2,109,0,0,0,1,2,225,0,7,3,0,0,98189,1000.0,2577,0.01834862385321101
332,20313018,179000,3,99,1,1,0,1,3,142,1,0,10,1,0,34715,759.0,1949,0.030303030303030304
333,20313017,799000,3,180,1,1,1,3,2,761,0,3,6,2,0,90459,1205.0,3323,0.016666666666666666
334,20313014,465000,3,192,0,0,0,1,2,672,1,2,6,2,0,90459,1205.0,3323,0.015625
335,20313003,430000,2,60,1,1,0,2,4,650,0,3,5,0,1,52323,950.0,2888,0.03333333333333333
336,20312993,398000,2,125,1,1,0,6,3,44,0,3,3,0,0,98189,1000.0,2577,0.016
337,20312976,518000,4,296,1,1,0,1,0,739,1,0,3,0,0,98189,1000.0,2577,0.013513513513513514
338,20312935,199000,4,222,0,1,0,4,4,196,1,0,10,1,0,34715,759.0,1949,0.018018018018018018
339,20312906,325000,3,140,0,1,1,1,3,45,1,0,5,0,0,52323,950.0,2888,0.02142857142857143
340,20312894,495000,3,234,0,0,0,1,3,698,1,0,3,0,0,98189,1000.0,2577,0.01282051282051282
341,20312891,215000,3,66,0,0,0,1,0,443,0,3,2,0,0,51731,1013.0,2841,0.045454545454545456
342,20312875,129500,5,180,1,1,0,5,2,142,1,0,10,1,0,34715,759.0,1949,0.027777777777777776
343,20312872,209000,2,100,1,0,0,2,0,196,1,0,10,1,0,34715,759.0,1949,0.02
344,20312849,374500,3,140,0,1,0,2,3,474,1,0,0,0,0,62123,950.0,2546,0.02142857142857143
345,20312846,285000,3,120,0,1,0,2,2,636,0,3,3,0,0,98189,1000.0,2577,0.025
346,20312842,249000,1,70,1,1,0,1,2,485,0,6,3,0,0,98189,1000.0,2577,0.014285714285714285
347,20312841,285000,3,155,1,0,0,5,0,167,1,0,4,0,0,31766,,2193,0.01935483870967742
348,20312840,388000,3,147,0,0,0,1,0,118,1,0,0,0,0,62123,950.0,2546,0.02040816326530612
349,20312839,399000,2,142,0,1,0,1,0,401,0,3,0,0,0,62123,950.0,2546,0.014084507042253521
350,20312838,585000,3,163,1,0,1,3,3,791,1,0,3,0,0,98189,1000.0,2577,0.018404907975460124
351,20312837,288000,4,190,0,1,0,4,0,44,1,0,3,0,0,98189,1000.0,2577,0.021052631578947368
352,20312833,745000,4,260,0,0,1,3,3,609,1,0,3,0,0,98189,1000.0,2577,0.015384615384615385
353,20312832,495000,3,202,1,1,1,3,3,609,1,0,3,0,0,98189,1000.0,2577,0.01485148514851485
354,20312829,495000,3,202,1,1,1,6,3,609,1,0,3,0,0,98189,1000.0,2577,0.01485148514851485
355,20312828,745000,4,260,0,0,1,3,3,609,1,0,3,0,0,98189,1000.0,2577,0.015384615384615385
356,20312815,290000,3,132,0,1,0,4,0,739,1,0,3,0,0,98189,1000.0,2577,0.022727272727272728
357,20312814,85000,1,71,1,0,0,5,2,425,0,3,10,1,0,34715,759.0,1949,0.014084507042253521
358,20312812,99000,1,73,0,0,0,5,2,425,0,3,10,1,0,34715,759.0,1949,0.0136986301369863
359,20312811,109000,2,86,0,1,0,5,2,425,0,3,10,1,0,34715,759.0,1949,0.023255813953488372
360,20312810,119000,2,109,1,1,0,5,2,425,0,3,10,1,0,34715,759.0,1949,0.01834862385321101
361,20312804,140000,2,102,1,1,0,1,0,160,0,3,10,1,0,34715,759.0,1949,0.0196078431372549
362,20312802,299000,3,295,1,1,0,4,3,773,1,0,3,0,0,98189,1000.0,2577,0.010169491525423728
363,20312801,269000,3,132,1,0,0,1,0,663,0,3,5,0,1,52323,950.0,2888,0.022727272727272728
364,20312799,425000,3,145,1,1,0,3,0,368,0,3,6,2,0,90459,1205.0,3323,0.020689655172413793
365,20312798,338000,2,70,0,0,0,6,0,400,0,3,0,0,0,62123,950.0,2546,0.02857142857142857
366,20312797,975000,3,230,0,1,0,1,4,346,0,8,6,2,0,90459,1205.0,3323,0.013043478260869565
367,20312792,305000,3,165,1,1,0,2,0,592,0,3,1,1,0,36940,759.0,1618,0.01818181818181818
368,20312789,349000,3,165,1,0,0,1,2,200,1,0,3,0,0,98189,1000.0,2577,0.01818181818181818
369,20312787,320000,2,78,0,0,0,1,2,232,1,0,5,0,0,52323,950.0,2888,0.02564102564102564
370,20312786,319000,4,145,1,0,0,1,3,631,0,6,10,1,0,34715,759.0,1949,0.027586206896551724
371,20312785,542000,3,123,0,1,0,1,0,727,0,3,0,0,0,62123,950.0,2546,0.024390243902439025
372,20312784,435500,2,97,0,1,0,1,0,727,0,3,0,0,0,62123,950.0,2546,0.020618556701030927
373,20312783,383000,1,88,0,1,0,1,0,727,0,3,0,0,0,62123,950.0,2546,0.011363636363636364
374,20312780,245000,2,80,1,0,0,1,2,682,0,3,2,0,0,51731,1013.0,2841,0.025
375,20312778,299000,3,130,0,1,0,1,2,396,1,0,5,0,0,52323,950.0,2888,0.023076923076923078
376,20312775,229000,3,93,1,1,0,1,3,631,0,3,10,1,0,34715,759.0,1949,0.03225806451612903
377,20312773,390000,3,200,1,0,0,1,3,306,1,0,3,0,0,98189,1000.0,2577,0.015
378,20312769,725000,6,258,0,1,1,3,2,650,1,0,5,0,1,52323,950.0,2888,0.023255813953488372
379,20312766,349000,3,185,0,1,1,3,4,733,1,0,0,0,0,62123,950.0,2546,0.016216216216216217
380,20312765,580000,5,347,1,0,1,1,2,54,1,0,7,1,0,7887,759.0,1985,0.01440922190201729
381,20312764,850000,4,290,1,1,1,1,4,69,1,0,7,1,0,7887,759.0,1985,0.013793103448275862
382,20312763,285000,3,170,1,0,0,4,4,54,1,0,7,1,0,7887,759.0,1985,0.01764705882352941
383,20312762,199000,3,213,1,0,0,4,2,490,1,0,7,1,0,7887,759.0,1985,0.014084507042253521
384,20312761,299000,3,205,1,0,0,1,3,71,1,2,7,1,0,7887,759.0,1985,0.014634146341463415
385,20312760,399000,4,222,1,1,0,5,2,54,1,0,7,1,0,7887,759.0,1985,0.018018018018018018
386,20312759,795000,4,296,1,0,0,1,4,54,1,0,7,1,0,7887,759.0,1985,0.013513513513513514
387,20312758,395000,3,229,1,0,0,1,4,71,1,0,7,1,0,7887,759.0,1985,0.013100436681222707
388,20312757,295000,3,182,1,0,0,1,2,638,1,0,7,1,0,7887,759.0,1985,0.016483516483516484
389,20312756,800000,5,271,1,0,0,2,4,54,1,0,7,1,0,7887,759.0,1985,0.01845018450184502
390,20312755,720000,4,231,1,0,0,1,4,71,1,0,7,1,0,7887,759.0,1985,0.017316017316017316
391,20312754,270000,3,109,1,0,0,5,3,68,1,0,7,1,0,7887,759.0,1985,0.027522935779816515
392,20312753,675000,4,217,1,0,0,2,3,361,1,0,7,1,0,7887,759.0,1985,0.018433179723502304
393,20312752,675000,4,217,1,0,0,2,3,54,1,0,7,1,0,7887,759.0,1985,0.018433179723502304
394,20312751,360000,2,152,1,0,0,1,3,71,1,0,7,1,0,7887,759.0,1985,0.013157894736842105
395,20312749,299000,3,205,1,0,0,1,3,71,1,0,7,1,0,7887,759.0,1985,0.014634146341463415
396,20312748,800000,5,271,1,0,0,2,4,361,1,0,7,1,0,7887,759.0,1985,0.01845018450184502
397,20312746,410000,3,167,1,1,0,1,4,69,1,0,7,1,0,7887,759.0,1985,0.017964071856287425
398,20312745,775000,5,191,1,1,1,1,4,490,1,0,7,1,0,7887,759.0,1985,0.02617801047120419
399,20312744,990000,5,482,1,0,0,1,4,54,1,0,7,1,0,7887,759.0,1985,0.01037344398340249
400,20312743,845000,3,476,1,1,1,1,4,262,1,0,7,1,0,7887,759.0,1985,0.0063025210084033615
401,20312742,310000,5,123,0,0,1,1,0,142,1,0,10,1,0,34715,759.0,1949,0.04065040650406504
402,20312739,875000,5,310,1,1,1,3,2,743,1,0,6,2,0,90459,1205.0,3323,0.016129032258064516
403,20312736,85000,5,167,1,0,0,1,3,155,0,10,1,1,0,36940,759.0,1618,0.029940119760479042
404,20312735,198000,4,109,0,1,1,5,4,500,0,10,3,0,0,98189,1000.0,2577,0.03669724770642202
405,20312732,795000,4,380,1,1,1,3,3,38,1,0,7,1,0,7887,759.0,1985,0.010526315789473684
406,20312725,129000,3,160,1,0,0,4,3,707,1,0,1,1,0,36940,759.0,1618,0.01875
407,20312718,345000,3,175,0,1,0,1,0,556,1,0,5,0,0,52323,950.0,2888,0.017142857142857144
408,20312715,495000,3,144,1,1,0,1,0,772,0,3,6,2,0,90459,1205.0,3323,0.020833333333333332
409,20312714,595000,3,130,1,1,0,1,2,346,0,3,6,2,0,90459,1205.0,3323,0.023076923076923078
410,20312713,449000,3,180,1,1,1,2,3,250,1,0,10,1,0,34715,759.0,1949,0.016666666666666666
411,20312710,319000,3,155,0,1,0,1,0,447,1,0,5,0,0,52323,950.0,2888,0.01935483870967742
412,20312709,99000,3,105,0,0,0,4,2,318,1,0,9,1,0,21155,1013.0,2729,0.02857142857142857
413,20312708,110000,3,135,0,1,0,4,2,318,1,0,9,1,0,21155,1013.0,2729,0.022222222222222223
414,20312704,185000,1,90,0,0,0,1,0,429,0,3,5,0,0,52323,950.0,2888,0.011111111111111112
415,20312701,787900,4,250,0,1,0,1,4,443,1,2,2,0,0,51731,1013.0,2841,0.016
416,20312700,229000,3,146,1,1,0,1,2,728,1,0,5,0,0,52323,950.0,2888,0.02054794520547945
417,20312698,325000,3,165,1,0,0,3,0,718,1,0,1,1,0,36940,759.0,1618,0.01818181818181818
418,20312653,396000,3,182,1,1,0,2,2,44,0,3,3,0,0,98189,1000.0,2577,0.016483516483516484
419,20312652,349000,3,96,1,0,0,6,0,401,1,0,0,0,0,62123,950.0,2546,0.03125
420,20312638,249000,2,90,1,1,0,3,2,442,0,6,2,0,0,51731,1013.0,2841,0.022222222222222223
421,20312593,40000,3,101,0,1,1,4,3,85,1,0,10,1,0,34715,759.0,1949,0.0297029702970297
422,20312581,495000,3,251,0,1,0,2,0,96,1,0,1,1,0,36940,759.0,1618,0.01195219123505976
423,20312573,365000,3,186,1,0,0,4,3,521,1,0,2,0,0,51731,1013.0,2841,0.016129032258064516
424,20312560,699000,4,175,1,1,1,1,4,682,1,1,2,0,0,51731,1013.0,2841,0.022857142857142857
425,20312537,139000,2,80,0,1,0,4,0,516,0,3,6,2,0,90459,1205.0,3323,0.025
426,20312534,185000,3,113,1,0,0,5,2,527,1,0,0,0,0,62123,950.0,2546,0.02654867256637168
427,20312529,185000,0,169,0,0,0,1,2,294,1,0,5,0,0,52323,950.0,2888,0.0
428,20312527,239500,1,62,1,1,0,2,3,335,0,3,3,0,0,98189,1000.0,2577,0.016129032258064516
429,20312524,439000,3,135,1,1,0,2,3,335,0,3,3,0,0,98189,1000.0,2577,0.022222222222222223
430,20312523,195000,2,100,1,0,0,5,2,180,0,3,5,0,1,52323,950.0,2888,0.02
431,20312522,485000,3,207,1,1,0,3,4,534,1,0,0,0,0,62123,950.0,2546,0.014492753623188406
432,20312520,835000,3,136,0,1,0,2,0,743,0,3,6,2,0,90459,1205.0,3323,0.022058823529411766
433,20312519,695000,4,163,1,1,1,1,4,535,1,1,5,0,0,52323,950.0,2888,0.024539877300613498
434,20312518,695000,4,163,1,1,1,1,4,459,1,1,5,0,0,52323,950.0,2888,0.024539877300613498
435,20312517,259000,3,110,1,1,0,1,2,663,1,0,5,0,1,52323,950.0,2888,0.02727272727272727
436,20312516,558000,2,70,1,1,0,3,2,619,0,3,5,0,1,52323,950.0,2888,0.02857142857142857
437,20312514,199000,1,45,1,1,0,3,2,619,0,3,5,0,1,52323,950.0,2888,0.022222222222222223
438,20312506,805000,2,134,0,1,0,2,0,743,0,3,6,2,0,90459,1205.0,3323,0.014925373134328358
439,20312504,890000,6,490,1,1,0,1,4,625,1,1,3,0,0,98189,1000.0,2577,0.012244897959183673
440,20312503,890000,6,490,1,1,0,1,4,625,1,0,3,0,0,98189,1000.0,2577,0.012244897959183673
441,20312501,380000,3,197,0,0,0,2,4,150,1,0,0,0,0,62123,950.0,2546,0.015228426395939087
442,20312500,225000,1,55,0,0,0,2,2,578,0,3,3,0,0,98189,1000.0,2577,0.01818181818181818
443,20312499,299000,7,259,0,0,0,4,2,738,1,0,6,2,0,90459,1205.0,3323,0.02702702702702703
444,20312496,549000,5,217,1,1,1,3,4,165,1,0,5,0,0,52323,950.0,2888,0.02304147465437788
445,20312491,449000,4,176,1,1,0,1,3,460,1,0,4,0,0,31766,,2193,0.022727272727272728
446,20312490,275000,2,95,0,1,0,2,3,331,0,3,1,1,0,36940,759.0,1618,0.021052631578947368
447,20312488,775000,2,134,0,1,0,2,0,743,0,3,6,2,0,90459,1205.0,3323,0.014925373134328358
448,20312469,290000,3,180,1,1,0,5,0,44,1,0,3,0,0,98189,1000.0,2577,0.016666666666666666
449,20312468,297000,3,141,0,0,0,1,4,238,1,0,10,1,0,34715,759.0,1949,0.02127659574468085
450,20312463,398000,3,108,1,1,0,1,2,400,0,3,0,0,0,62123,950.0,2546,0.027777777777777776
451,20312460,349000,2,131,0,1,0,2,0,234,0,3,6,2,0,90459,1205.0,3323,0.015267175572519083
452,20312459,349000,2,131,0,1,0,2,0,738,0,3,6,2,0,90459,1205.0,3323,0.015267175572519083
453,20312448,749000,6,450,1,1,1,3,4,597,1,0,0,0,0,62123,950.0,2546,0.013333333333333334
454,20312447,353500,2,138,0,1,0,1,0,63,0,6,0,0,0,62123,950.0,2546,0.014492753623188406
455,20312446,498000,4,286,1,1,0,5,4,606,1,1,0,0,0,62123,950.0,2546,0.013986013986013986
456,20312445,850000,0,123,0,0,0,5,2,400,1,2,0,0,0,62123,950.0,2546,0.0
457,20312444,398000,4,259,1,1,0,2,2,520,1,0,0,0,0,62123,950.0,2546,0.015444015444015444
458,20312443,398000,4,259,1,1,0,2,2,520,0,10,0,0,0,62123,950.0,2546,0.015444015444015444
459,20312442,847000,2,163,1,0,0,2,4,801,1,2,0,0,0,62123,950.0,2546,0.012269938650306749
460,20312441,299000,4,203,0,0,1,4,2,649,1,0,0,0,0,62123,950.0,2546,0.019704433497536946
461,20312440,199000,4,151,0,1,1,4,2,649,1,0,0,0,0,62123,950.0,2546,0.026490066225165563
462,20312439,289000,4,155,0,1,1,3,2,649,1,0,0,0,0,62123,950.0,2546,0.025806451612903226
463,20312437,398000,3,96,1,1,0,2,4,400,0,8,0,0,0,62123,950.0,2546,0.03125
464,20312435,750000,4,201,1,1,0,2,2,400,1,0,0,0,0,62123,950.0,2546,0.01990049751243781
465,20312434,545000,3,200,1,1,0,2,4,520,1,0,0,0,0,62123,950.0,2546,0.015
466,20312433,285000,2,123,0,1,0,1,0,368,0,3,6,2,0,90459,1205.0,3323,0.016260162601626018
467,20312432,365000,3,206,0,1,0,1,4,802,1,0,4,0,0,31766,,2193,0.014563106796116505
468,20312427,99000,4,123,0,0,0,4,2,80,1,0,5,0,0,52323,950.0,2888,0.032520325203252036
469,20312425,195000,3,188,1,1,0,2,3,154,1,0,1,1,0,36940,759.0,1618,0.015957446808510637
470,20312424,145000,2,96,1,1,0,2,2,154,1,0,1,1,0,36940,759.0,1618,0.020833333333333332
471,20312423,345000,3,223,0,1,1,3,2,663,1,0,5,0,1,52323,950.0,2888,0.013452914798206279
472,20312422,508084,3,176,0,0,0,3,4,560,1,0,2,0,0,51731,1013.0,2841,0.017045454545454544
473,20312420,529000,3,123,0,0,0,2,4,527,1,0,0,0,0,62123,950.0,2546,0.024390243902439025
474,20312393,85000,1,46,0,0,0,1,3,352,1,0,10,1,0,34715,759.0,1949,0.021739130434782608
475,20312392,215000,2,164,1,1,1,1,3,316,1,0,10,1,0,34715,759.0,1949,0.012195121951219513
476,20312389,530000,5,123,1,1,0,1,4,510,1,0,3,0,0,98189,1000.0,2577,0.04065040650406504
477,20312386,225000,1,78,1,1,1,2,2,615,0,7,3,0,0,98189,1000.0,2577,0.01282051282051282
478,20312385,755000,2,134,0,1,0,2,0,743,0,3,6,2,0,90459,1205.0,3323,0.014925373134328358
479,20312384,225000,1,84,1,1,1,1,2,451,0,3,8,1,0,14697,759.0,2084,0.011904761904761904
480,20312382,498000,2,308,1,1,1,1,2,203,1,0,3,0,0,98189,1000.0,2577,0.006493506493506494
481,20312380,150000,4,143,1,1,0,5,2,212,1,0,1,1,0,36940,759.0,1618,0.027972027972027972
482,20312379,439000,3,184,0,1,1,5,3,614,0,10,2,0,0,51731,1013.0,2841,0.016304347826086956
483,20312378,395000,6,250,1,1,0,1,2,210,1,0,2,0,0,51731,1013.0,2841,0.024
484,20312375,499000,4,169,0,1,0,1,4,400,1,0,0,0,0,62123,950.0,2546,0.023668639053254437
485,20312371,249000,2,80,0,0,0,4,2,32,1,0,6,2,0,90459,1205.0,3323,0.025
486,20312368,200000,4,195,1,1,0,5,3,265,0,10,9,1,0,21155,1013.0,2729,0.020512820512820513
487,20312364,195000,3,128,1,0,0,4,2,606,1,0,0,0,0,62123,950.0,2546,0.0234375
488,20312358,295000,3,98,0,1,0,6,0,552,0,3,6,2,0,90459,1205.0,3323,0.030612244897959183
489,20312357,375000,3,121,1,1,0,1,2,793,0,3,3,0,0,98189,1000.0,2577,0.024793388429752067
490,20312356,849500,5,442,1,1,1,1,0,2,1,1,4,0,0,31766,,2193,0.011312217194570135
491,20312353,339000,3,109,0,0,0,2,0,2,0,3,4,0,0,31766,,2193,0.027522935779816515
492,20312352,925000,2,96,0,0,0,3,0,535,0,3,5,0,0,52323,950.0,2888,0.020833333333333332
493,20312350,375000,4,171,1,1,0,1,0,165,1,0,5,0,0,52323,950.0,2888,0.023391812865497075
494,20312348,199000,1,40,0,0,0,5,0,400,1,0,0,0,0,62123,950.0,2546,0.025
495,20312340,320000,2,153,0,1,0,1,0,339,1,0,0,0,0,62123,950.0,2546,0.013071895424836602
496,20312337,245000,1,140,0,0,0,4,0,339,1,0,0,0,0,62123,950.0,2546,0.007142857142857143
497,20312314,195000,4,162,0,0,0,2,3,79,0,3,8,1,0,14697,759.0,2084,0.024691358024691357
498,20312309,675000,4,220,0,0,0,1,0,339,1,1,0,0,0,62123,950.0,2546,0.01818181818181818
499,20312293,318000,3,284,0,0,0,1,0,3,1,0,0,0,0,62123,950.0,2546,0.01056338028169014
500,20312267,169000,3,101,1,1,0,1,3,472,1,0,10,1,0,34715,759.0,1949,0.0297029702970297
501,20312264,863000,3,148,0,1,0,2,0,743,0,3,6,2,0,90459,1205.0,3323,0.02027027027027027
502,20312262,448000,3,146,1,1,0,1,3,465,1,0,3,0,0,98189,1000.0,2577,0.02054794520547945
503,20312246,559000,3,207,1,0,0,1,0,339,1,0,0,0,0,62123,950.0,2546,0.014492753623188406
504,20312243,399000,3,120,0,0,0,2,0,2,0,3,4,0,0,31766,,2193,0.025
505,20312241,179000,4,200,1,0,0,1,0,509,1,0,5,0,0,52323,950.0,2888,0.02
506,20312240,250000,4,129,1,0,0,5,0,232,1,0,5,0,0,52323,950.0,2888,0.031007751937984496
