,Id,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Terrace,Garden,State,Facades,Locality_encoded,Type_encoded,SubType_encoded,Prov_encoded,Region_encoded
411,20312710,319000,3,155,0,1,0,1,0,447,1,0,5,0
412,20312709,99000,3,105,0,0,0,4,2,318,1,0,9,1
413,20312708,110000,3,135,0,1,0,4,2,318,1,0,9,1
414,20312704,185000,1,90,0,0,0,1,0,429,0,3,5,0
415,20312701,787900,4,250,0,1,0,1,4,443,1,2,2,0
416,20312700,229000,3,146,1,1,0,1,2,728,1,0,5,0
417,20312698,325000,3,165,1,0,0,3,0,718,1,0,1,1
418,20312653,396000,3,182,1,1,0,2,2,44,0,3,3,0
419,20312652,349000,3,96,1,0,0,6,0,401,1,0,0,0
420,20312638,249000,2,90,1,1,0,3,2,442,0,6,2,0
421,20312593,40000,3,101,0,1,1,4,3,85,1,0,10,1
422,20312581,495000,3,251,0,1,0,2,0,96,1,0,1,1
423,20312573,365000,3,186,1,0,0,4,3,521,1,0,2,0
424,20312560,699000,4,175,1,1,1,1,4,682,1,1,2,0
425,20312537,139000,2,80,0,1,0,4,0,516,0,3,6,2
426,20312534,185000,3,113,1,0,0,5,2,527,1,0,0,0
427,20312529,185000,0,169,0,0,0,1,2,294,1,0,5,0
428,20312527,239500,1,62,1,1,0,2,3,335,0,3,3,0
429,20312524,439000,3,135,1,1,0,2,3,335,0,3,3,0
430,20312523,195000,2,100,1,0,0,5,2,180,0,3,5,0
431,20312522,485000,3,207,1,1,0,3,4,534,1,0,0,0
432,20312520,835000,3,136,0,1,0,2,0,743,0,3,6,2
433,20312519,695000,4,163,1,1,1,1,4,535,1,1,5,0
434,20312518,695000,4,163,1,1,1,1,4,459,1,1,5,0
435,20312517,259000,3,110,1,1,0,1,2,663,1,0,5,0
436,20312516,558000,2,70,1,1,0,3,2,619,0,3,5,0
437,20312514,199000,1,45,1,1,0,3,2,619,0,3,5,0
438,20312506,805000,2,134,0,1,0,2,0,743,0,3,6,2
439,20312504,890000,6,490,1,1,0,1,4,625,1,1,3,0
440,20312503,890000,6,490,1,1,0,1,4,625,1,0,3,0
441,20312501,380000,3,197,0,0,0,2,4,150,1,0,0,0
442,20312500,225000,1,55,0,0,0,2,2,578,0,3,3,0
443,20312499,299000,7,259,0,0,0,4,2,738,1,0,6,2
444,20312496,549000,5,217,1,1,1,3,4,165,1,0,5,0
445,20312491,449000,4,176,1,1,0,1,3,460,1,0,4,0
446,20312490,275000,2,95,0,1,0,2,3,331,0,3,1,1
447,20312488,775000,2,134,0,1,0,2,0,743,0,3,6,2
448,20312469,290000,3,180,1,1,0,5,0,44,1,0,3,0
449,20312468,297000,3,141,0,0,0,1,4,238,1,0,10,1
450,20312463,398000,3,108,1,1,0,1,2,400,0,3,0,0
451,20312460,349000,2,131,0,1,0,2,0,234,0,3,6,2
452,20312459,349000,2,131,0,1,0,2,0,738,0,3,6,2
453,20312448,749000,6,450,1,1,1,3,4,597,1,0,0,0
454,20312447,353500,2,138,0,1,0,1,0,63,0,6,0,0
455,20312446,498000,4,286,1,1,0,5,4,606,1,1,0,0
456,20312445,850000,0,123,0,0,0,5,2,400,1,2,0,0
457,20312444,398000,4,259,1,1,0,2,2,520,1,0,0,0
458,20312443,398000,4,259,1,1,0,2,2,520,0,10,0,0
459,20312442,847000,2,163,1,0,0,2,4,801,1,2,0,0
460,20312441,299000,4,203,0,0,1,4,2,649,1,0,0,0
461,20312440,199000,4,151,0,1,1,4,2,649,1,0,0,0
462,20312439,289000,4,155,0,1,1,3,2,649,1,0,0,0
463,20312437,398000,3,96,1,1,0,2,4,400,0,8,0,0
464,20312435,750000,4,201,1,1,0,2,2,400,1,0,0,0
465,20312434,545000,3,200,1,1,0,2,4,520,1,0,0,0
466,20312433,285000,2,123,0,1,0,1,0,368,0,3,6,2
467,20312432,365000,3,206,0,1,0,1,4,802,1,0,4,0
468,20312427,99000,4,123,0,0,0,4,2,80,1,0,5,0
469,20312425,195000,3,188,1,1,0,2,3,154,1,0,1,1
470,20312424,145000,2,96,1,1,0,2,2,154,1,0,1,1
471,20312423,345000,3,223,0,1,1,3,2,663,1,0,5,0
472,20312422,508084,3,176,0,0,0,3,4,560,1,0,2,0
473,20312420,529000,3,123,0,0,0,2,4,527,1,0,0,0
474,20312393,85000,1,46,0,0,0,1,3,352,1,0,10,1
475,20312392,215000,2,164,1,1,1,1,3,316,1,0,10,1
476,20312389,530000,5,123,1,1,0,1,4,510,1,0,3,0
477,20312386,225000,1,78,1,1,1,2,2,615,0,7,3,0
478,20312385,755000,2,134,0,1,0,2,0,743,0,3,6,2
479,20312384,225000,1,84,1,1,1,1,2,451,0,3,8,1
480,20312382,498000,2,308,1,1,1,1,2,203,1,0,3,0
481,20312380,150000,4,143,1,1,0,5,2,212,1,0,1,1
482,20312379,439000,3,184,0,1,1,5,3,614,0,10,2,0
483,20312378,395000,6,250,1,1,0,1,2,210,1,0,2,0
484,20312375,499000,4,169,0,1,0,1,4,400,1,0,0,0
485,20312371,249000,2,80,0,0,0,4,2,32,1,0,6,2
486,20312368,200000,4,195,1,1,0,5,3,265,0,10,9,1
487,20312364,195000,3,128,1,0,0,4,2,606,1,0,0,0
488,20312358,295000,3,98,0,1,0,6,0,552,0,3,6,2
489,20312357,375000,3,121,1,1,0,1,2,793,0,3,3,0
490,20312356,849500,5,442,1,1,1,1,0,2,1,1,4,0
491,20312353,339000,3,109,0,0,0,2,0,2,0,3,4,0
492,20312352,925000,2,96,0,0,0,3,0,535,0,3,5,0
493,20312350,375000,4,171,1,1,0,1,0,165,1,0,5,0
494,20312348,199000,1,40,0,0,0,5,0,400,1,0,0,0
495,20312340,320000,2,153,0,1,0,1,0,339,1,0,0,0
496,20312337,245000,1,140,0,0,0,4,0,339,1,0,0,0
497,20312314,195000,4,162,0,0,0,2,3,79,0,3,8,1
498,20312309,675000,4,220,0,0,0,1,0,339,1,1,0,0
499,20312293,318000,3,284,0,0,0,1,0,3,1,0,0,0
500,20312267,169000,3,101,1,1,0,1,3,472,1,0,10,1
501,20312264,863000,3,148,0,1,0,2,0,743,0,3,6,2
502,20312262,448000,3,146,1,1,0,1,3,465,1,0,3,0
503,20312246,559000,3,207,1,0,0,1,0,339,1,0,0,0
504,20312243,399000,3,120,0,0,0,2,0,2,0,3,4,0
505,20312241,179000,4,200,1,0,0,1,0,509,1,0,5,0
506,20312240,250000,4,129,1,0,0,5,0,232,1,0,5,0
507,20312239,275000,2,112,0,1,0,2,0,287,1,0,5,0
508,20312238,375000,2,146,1,0,1,1,4,638,1,0,7,1
509,20312237,595000,3,118,1,1,0,1,0,538,0,3,5,0
510,20312235,399000,2,93,1,1,0,1,0,538,0,3,5,0
511,20312234,435000,3,140,1,0,0,1,0,473,1,0,5,0
512,20312232,460000,4,140,0,1,1,5,2,672,1,0,6,2
513,20312231,399000,3,123,0,0,0,2,0,149,1,0,3,0
514,20312230,325000,2,92,0,0,0,2,0,2,0,3,4,0
515,20312229,399000,3,135,0,1,0,2,0,44,0,3,3,0
516,20312228,975000,3,155,1,0,0,4,0,650,1,1,5,0
517,20312222,329950,4,216,1,1,1,1,0,704,0,10,0,0
518,20312221,185000,3,153,0,0,1,4,3,432,1,0,7,1
519,20312220,450000,5,322,1,1,1,5,2,54,1,0,7,1
520,20312219,390000,3,184,0,0,0,2,3,223,1,0,7,1
521,20312218,675000,4,220,1,0,0,2,3,762,1,0,7,1
522,20312217,299000,2,90,0,0,0,2,0,2,0,3,4,0
523,20312215,460000,5,209,1,0,0,1,4,361,1,0,7,1
524,20312213,269000,3,185,1,1,1,1,2,432,1,0,7,1
525,20312211,390000,3,184,0,0,0,2,3,223,1,0,7,1
526,20312210,290000,3,162,1,0,0,1,3,54,1,0,7,1
527,20312203,379000,3,141,1,0,0,4,0,606,1,0,0,0
528,20312201,189000,3,130,0,1,0,1,0,285,1,0,5,0
529,20312197,915000,2,96,0,0,0,3,0,535,0,3,5,0
530,20312195,399000,3,117,0,0,0,2,0,2,0,3,4,0
531,20312194,499000,4,260,0,1,0,3,4,476,1,0,4,0
532,20312193,469000,3,190,1,1,0,3,3,476,1,0,4,0
533,20312192,289000,2,85,0,0,0,1,0,180,0,3,5,0
534,20312189,279000,2,87,0,0,0,2,0,2,0,3,4,0
535,20312187,329000,3,152,0,0,1,1,0,592,1,0,1,1
536,20312185,195000,1,69,1,0,0,1,0,473,0,3,5,0
537,20312184,850000,3,392,1,1,0,1,3,711,1,2,4,0
538,20312180,312500,2,98,1,1,0,2,2,527,0,3,0,0
539,20312177,290000,2,99,0,1,0,2,0,476,0,3,4,0
540,20312175,390000,3,145,0,1,0,1,4,444,1,0,5,0
541,20312174,599000,4,289,0,1,0,1,4,728,1,1,5,0
542,20312173,299000,2,87,0,1,0,3,0,3,0,3,0,0
543,20312171,289000,2,88,0,1,0,3,0,663,0,3,5,0
544,20312170,397000,1,89,0,1,0,1,0,727,0,3,0,0
545,20312169,210000,2,123,1,0,0,2,2,544,1,0,5,0
546,20312168,95000,2,165,1,0,0,2,0,307,1,0,1,1
547,20312167,350000,3,228,1,0,0,2,2,628,0,10,1,1
548,20312165,150000,3,250,0,0,0,4,0,307,1,0,1,1
549,20312163,890000,5,267,1,1,1,3,2,234,1,4,6,2
550,20312161,155000,2,96,1,0,0,6,4,517,1,0,1,1
551,20312156,349900,3,198,1,1,0,2,2,47,1,0,0,0
552,20312155,745000,2,128,0,1,0,2,0,743,0,3,6,2
553,20312154,875000,5,310,1,1,1,3,2,740,1,0,6,2
554,20312146,365000,4,150,0,1,0,2,3,442,1,0,2,0
555,20312145,465000,3,146,0,1,0,2,3,363,1,0,5,0
556,20312136,950000,2,375,1,1,0,3,4,84,1,2,10,1
557,20312134,730000,5,238,1,1,1,1,3,735,1,9,6,2
558,20312107,320000,4,370,1,1,0,3,0,79,1,0,8,1
559,20312076,735000,2,133,0,1,0,2,0,743,0,3,6,2
560,20311887,265000,2,98,0,1,0,1,0,544,0,7,5,0
561,20311882,199000,2,92,0,1,0,4,4,516,0,3,6,2
562,20311881,139000,3,123,1,0,0,1,2,228,1,0,10,1
563,20311880,745000,3,136,0,1,0,2,0,743,0,3,6,2
564,20311879,780000,3,148,0,1,0,2,0,743,0,3,6,2
565,20311877,119000,1,82,0,0,0,2,3,79,0,3,8,1
566,20311875,214000,1,89,0,0,0,1,0,544,0,3,5,0
567,20311874,675000,4,213,1,1,0,5,3,761,1,0,6,2
568,20311873,209000,1,86,0,0,0,1,0,544,0,3,5,0
569,20311870,189000,2,103,1,1,0,4,2,306,1,0,3,0
570,20311868,125000,3,123,0,0,0,2,3,127,1,0,5,0
571,20311867,395000,5,229,1,1,1,2,4,11,1,0,8,1
572,20311864,135000,1,50,1,0,0,2,4,738,0,3,6,2
573,20311856,399000,3,165,1,0,1,6,3,609,1,0,3,0
574,20311853,430000,3,153,1,1,1,3,2,376,1,0,1,1
575,20311852,355000,3,110,0,1,0,1,0,396,1,0,5,0
576,20311850,587000,4,200,1,0,0,5,2,400,0,10,0,0
577,20311847,299000,3,192,0,0,0,2,2,180,1,0,5,0
578,20311845,249000,5,218,0,0,0,2,2,557,1,0,5,0
579,20311843,165000,3,142,1,1,1,1,0,184,1,0,1,1
580,20311838,589000,3,123,1,1,0,1,2,787,1,0,2,0
581,20311824,587000,4,200,1,0,0,5,2,400,1,0,0,0
582,20311823,565000,3,175,1,1,1,3,4,701,1,0,9,1
583,20311780,495000,5,270,1,1,0,5,2,364,1,0,6,2
584,20311771,259000,2,82,1,1,0,1,2,615,0,3,3,0
585,20311763,260000,2,78,1,1,0,1,3,682,0,3,2,0
586,20311760,195000,2,126,0,1,0,1,4,67,1,1,1,1
587,20311759,549000,6,227,0,1,0,1,2,412,0,10,10,1
588,20311756,237000,1,73,1,0,0,3,3,540,0,3,3,0
589,20311753,349000,4,180,0,1,0,2,4,99,1,0,3,0
590,20311752,339000,3,150,0,0,0,5,2,412,1,2,10,1
591,20311749,449000,2,76,0,1,0,3,0,663,0,3,5,0
592,20311748,429000,4,284,0,1,0,2,3,88,1,1,10,1
593,20311747,395000,2,100,1,1,0,2,2,571,0,3,9,1
594,20311746,195000,2,100,0,0,0,4,4,318,1,0,9,1
595,20311745,120000,2,69,0,0,0,1,0,40,0,3,8,1
596,20311742,449000,3,123,0,1,1,5,3,0,1,2,0,0
597,20311739,325000,1,360,0,0,0,2,2,629,1,2,9,1
598,20311737,265000,2,96,1,0,0,1,3,730,0,3,6,2
599,20311736,345000,3,98,1,1,0,1,3,781,0,3,9,1
600,20311735,230000,4,170,0,0,1,2,2,437,0,10,1,1
601,20311734,260000,3,132,1,0,1,2,3,437,0,6,1,1
602,20311733,199000,5,123,0,0,0,2,2,437,1,2,1,1
603,20311732,480000,5,208,1,1,1,2,3,437,0,10,1,1
604,20311731,220000,2,76,1,0,1,2,3,437,0,3,1,1
605,20311730,299500,5,302,0,0,0,2,3,460,1,0,4,0
606,20311729,595000,3,231,0,1,1,2,2,400,1,0,0,0
607,20311727,275000,3,132,0,0,0,2,2,180,0,6,5,0
608,20311726,429000,3,115,1,1,0,1,3,233,1,0,2,0
609,20311725,219000,2,78,1,1,0,2,2,480,0,3,3,0
610,20311721,330000,2,107,1,1,0,1,3,234,0,3,6,2
611,20311718,295000,4,525,0,1,1,5,3,182,1,0,1,1
612,20311714,545000,3,126,1,1,0,2,2,346,0,3,6,2
613,20311709,385000,5,175,1,0,0,2,0,255,1,11,9,1
614,20311707,220000,4,255,1,0,1,1,2,663,1,0,5,0
615,20311705,325000,3,100,1,1,0,3,2,793,0,3,3,0
616,20311700,599000,5,293,1,0,0,1,4,441,1,0,3,0
617,20311697,495000,5,315,0,0,1,1,4,608,1,1,2,0
618,20311695,165000,1,71,0,1,0,2,3,32,0,3,6,2
619,20311687,99000,5,123,0,1,1,5,2,100,1,0,8,1
620,20311685,270000,2,82,1,0,0,5,3,251,0,7,8,1
621,20311682,340000,2,123,0,1,0,3,0,221,0,8,1,1
622,20311677,245000,3,135,1,1,0,1,3,351,1,0,9,1
623,20311674,439000,2,86,1,1,0,1,0,619,0,3,5,0
624,20311660,399000,4,172,1,1,1,3,2,615,1,9,3,0
625,20311659,315000,3,156,1,0,1,1,0,47,1,0,0,0
626,20311656,299000,5,123,0,1,1,4,3,290,1,0,8,1
627,20311655,135000,0,25,1,0,0,2,4,761,0,5,6,2
628,20311654,189000,1,55,1,0,0,2,2,552,0,3,6,2
629,20311653,499000,7,620,1,1,1,1,2,125,1,0,3,0
630,20311648,245000,2,92,0,0,0,1,4,31,0,7,8,1
631,20311647,245000,2,88,0,1,0,1,4,31,0,7,8,1
632,20311646,265000,2,87,0,0,0,1,4,31,0,7,8,1
633,20311645,245000,2,88,0,0,0,1,4,31,0,3,8,1
634,20311644,250000,2,92,0,0,0,1,4,31,0,3,8,1
635,20311643,235000,2,87,0,0,0,1,4,31,0,3,8,1
636,20311635,159000,2,75,1,1,1,1,4,629,0,3,9,1
637,20311632,469000,3,204,0,0,0,5,4,3,1,0,0,0
638,20311625,275000,4,207,0,1,1,4,2,412,1,0,10,1
639,20311624,189000,2,99,1,1,0,2,0,412,0,3,10,1
640,20311623,350000,2,110,1,1,0,2,0,255,0,3,9,1
641,20311622,420000,3,168,1,1,1,3,3,537,1,0,4,0
642,20311621,259000,3,160,0,0,1,4,3,702,1,0,10,1
643,20311620,189000,3,135,0,1,0,4,3,755,1,0,4,0
644,20311617,499000,4,277,0,0,0,3,4,537,1,0,4,0
645,20311610,169500,3,105,0,1,1,4,3,117,1,0,5,0
646,20311609,268000,3,163,0,0,1,3,2,804,1,0,5,0
647,20311608,169000,4,202,0,1,1,3,2,556,1,0,5,0
648,20311603,559000,4,175,0,1,1,1,3,508,1,0,0,0
649,20311599,845000,2,75,0,0,0,1,0,535,0,3,5,0
650,20311598,162000,1,61,1,1,0,1,2,44,0,7,3,0
651,20311597,311000,5,123,0,0,0,1,0,608,1,0,2,0
652,20311591,599000,4,326,0,1,0,2,4,642,1,0,4,0
653,20311590,199000,3,144,1,1,0,1,0,711,0,3,4,0
654,20311589,695000,6,395,1,1,0,5,4,197,1,0,3,0
655,20311586,470000,5,230,1,1,0,1,2,730,0,10,6,2
656,20311584,599000,3,139,1,1,0,3,3,740,0,8,6,2
657,20311583,119000,1,40,1,0,0,1,3,350,0,3,8,1
658,20311579,250000,3,110,1,1,1,1,3,160,1,0,10,1
659,20311577,329000,3,234,1,1,1,4,2,797,1,0,3,0
660,20311576,449000,5,347,0,1,0,3,4,99,1,0,3,0
661,20311572,230000,1,50,1,1,0,3,3,682,0,7,2,0
662,20311571,245000,2,60,1,1,0,1,3,682,0,3,2,0
663,20311536,297000,4,158,0,0,0,2,0,62,1,0,5,0
664,20311526,485000,4,185,0,1,1,1,3,781,1,0,9,1
665,20311491,259000,1,95,0,0,0,2,0,653,0,6,2,0
666,20311490,99000,2,81,1,0,0,5,2,196,1,0,10,1
667,20311489,275000,3,190,1,0,0,5,4,424,1,0,0,0
668,20311483,199000,1,63,0,0,0,2,0,653,0,3,2,0
669,20311481,395000,3,185,1,0,0,1,0,63,1,0,0,0
670,20311480,185000,1,57,1,1,0,1,0,291,0,3,5,0
671,20311478,275000,3,190,1,0,0,5,4,403,1,0,0,0
672,20311473,380000,3,121,0,1,0,3,0,484,0,3,4,0
673,20311469,549000,4,180,1,1,0,1,2,2,0,3,4,0
674,20311467,369000,4,188,1,1,0,1,3,178,1,0,3,0
675,20311466,299850,3,123,1,1,0,1,3,357,1,0,0,0
676,20311465,660000,3,220,1,0,0,6,0,2,1,0,4,0
677,20311462,240000,6,213,0,0,0,2,4,585,1,0,5,0
678,20311461,159000,2,170,0,0,0,5,3,171,1,2,10,1
679,20311460,599000,3,139,1,1,0,3,3,740,0,8,6,2
680,20311458,449000,3,249,1,0,1,2,3,240,1,0,3,0
681,20311457,245000,2,88,0,0,0,1,4,31,0,3,8,1
682,20311456,260000,2,91,0,0,0,1,4,31,0,3,8,1
683,20311455,189000,1,70,0,0,0,1,4,31,0,3,8,1
684,20311454,255000,2,88,0,0,0,1,4,31,0,3,8,1
685,20311453,275000,2,91,0,0,0,1,4,31,0,3,8,1
686,20311452,196000,1,70,0,0,0,1,4,31,0,3,8,1
687,20311451,375000,3,130,0,0,0,1,4,31,0,8,8,1
688,20311450,270000,2,88,0,0,0,1,4,31,0,3,8,1
689,20311432,198500,3,114,0,0,1,1,0,86,1,11,7,1
690,20311429,375000,5,283,0,1,1,1,4,119,1,0,10,1
691,20311428,375000,5,283,1,1,1,1,4,256,1,0,10,1
692,20311425,448784,3,154,0,0,1,2,3,230,1,0,3,0
693,20311421,79000,1,92,0,1,1,4,4,196,1,0,10,1
694,20311420,448784,3,154,0,0,1,2,3,230,1,0,3,0
695,20311415,435000,3,348,0,1,0,2,4,133,1,2,2,0
696,20311412,448000,3,162,1,0,0,1,0,636,1,0,3,0
697,20311406,180000,2,65,1,1,0,1,4,32,0,3,6,2
698,20311405,279000,3,124,1,1,0,1,2,647,1,0,3,0
699,20311399,374000,3,145,1,1,1,5,2,464,1,0,2,0
700,20311398,410000,4,167,1,1,0,3,3,649,1,0,0,0
701,20311396,319000,4,277,1,1,0,1,3,663,1,0,5,0
702,20311395,417000,3,153,1,1,1,3,3,588,1,0,5,0
703,20311392,109000,3,80,0,0,0,7,3,103,1,0,8,1
704,20311390,299000,2,62,0,0,0,7,0,459,0,3,5,0
705,20311389,485000,1,76,1,1,0,1,3,781,0,3,9,1
706,20311388,449000,3,150,1,1,0,3,3,133,1,0,2,0
707,20311385,329000,3,125,0,0,0,2,2,663,1,0,5,0
708,20311384,565000,3,154,0,0,0,3,3,710,1,0,3,0
709,20311381,389500,2,116,1,1,0,2,2,501,0,8,2,0
710,20311380,339500,2,101,1,1,0,2,2,501,0,3,2,0
711,20311379,215000,3,131,0,1,0,3,2,117,1,0,5,0
712,20311376,597500,5,159,0,1,0,1,4,220,1,1,9,1
713,20311375,597500,5,141,0,1,0,2,4,219,1,1,9,1
714,20311365,195000,3,101,0,0,0,2,2,148,0,3,4,0
715,20311361,235000,3,105,1,1,1,4,3,597,1,0,0,0
716,20311356,395000,3,140,1,1,0,4,2,324,1,0,0,0
717,20311355,325000,2,126,1,1,0,3,3,727,0,3,0,0
718,20311327,295000,1,87,1,1,0,3,2,63,0,3,0,0
719,20311324,399000,3,193,1,0,1,3,3,594,1,1,2,0
720,20311309,495000,2,163,0,0,0,1,0,44,0,3,3,0
721,20311306,365000,4,123,1,0,0,1,3,464,1,0,2,0
722,20311304,274000,2,91,1,1,0,2,2,465,0,3,3,0
723,20311301,999000,4,419,0,1,0,2,4,225,1,0,3,0
724,20311300,250000,2,76,1,1,0,1,2,178,1,0,3,0
725,20311299,249000,1,76,1,1,0,1,2,609,0,3,3,0
726,20311262,549150,3,133,1,1,0,3,0,400,0,6,0,0
727,20311260,601900,3,147,1,1,0,3,0,400,0,6,0,0
728,20311217,601900,3,147,1,1,0,3,0,400,0,6,0,0
729,20311215,549150,3,133,1,1,0,3,0,400,0,6,0,0
730,20311194,461300,2,114,1,1,0,3,0,400,0,7,0,0
731,20311176,989000,4,247,1,1,0,3,0,400,0,3,0,0
732,20311169,345000,1,92,1,1,0,2,2,450,0,8,4,0
733,20311168,650000,5,409,0,0,0,2,4,802,1,0,4,0
734,20311142,315000,2,166,1,1,0,1,4,71,1,0,7,1
735,20311117,398000,1,74,0,1,0,3,0,400,0,3,0,0
736,20311090,395000,2,149,0,1,0,2,0,739,1,0,3,0
737,20311089,315000,3,145,0,0,0,2,0,739,1,0,3,0
738,20311057,349000,3,100,1,1,0,2,3,793,0,3,3,0
739,20311056,278000,2,90,1,1,0,1,0,793,0,10,3,0
740,20311053,390000,3,130,1,1,0,1,2,44,0,3,3,0
741,20311052,205000,2,100,1,1,0,4,0,203,0,3,3,0
742,20311051,349000,3,130,1,1,0,2,3,793,0,3,3,0
743,20311050,221000,2,100,1,1,0,1,2,793,0,3,3,0
744,20311049,210000,1,97,1,1,0,5,3,485,1,0,3,0
745,20311046,195000,2,84,1,1,0,1,2,615,0,3,3,0
746,20311045,259000,2,68,1,0,0,1,2,44,0,3,3,0
747,20311042,195000,2,84,1,1,0,1,2,615,0,3,3,0
748,20311041,498000,5,185,1,1,0,1,2,44,1,0,3,0
749,20311040,215000,2,65,1,0,0,1,2,44,0,3,3,0
750,20311037,375000,4,208,0,1,0,3,3,631,1,0,10,1
751,20311036,199000,2,103,1,0,0,5,3,480,1,0,3,0
752,20311032,395000,3,155,1,0,1,6,2,723,1,0,3,0
753,20311031,325000,2,100,1,0,0,6,0,44,0,3,3,0
754,20311030,359000,1,109,1,1,1,1,0,338,0,3,3,0
755,20311029,810000,4,304,0,0,0,2,3,793,0,10,3,0
756,20311028,185000,2,84,1,1,0,4,3,306,0,3,3,0
757,20311027,195000,1,78,1,0,0,1,2,44,0,3,3,0
758,20311026,498000,4,250,1,0,1,1,2,44,0,10,3,0
759,20311025,259000,2,80,1,0,0,6,3,522,0,3,3,0
760,20311024,299000,4,232,1,1,0,1,3,485,1,0,3,0
761,20311023,249000,2,139,1,0,1,4,0,306,1,0,3,0
762,20311022,399000,4,250,1,0,1,1,2,338,1,0,3,0
763,20311021,329000,2,137,1,0,1,6,2,485,1,0,3,0
764,20311020,249000,2,139,1,0,0,4,0,203,1,0,3,0
765,20311015,275000,3,123,1,1,0,1,3,306,0,3,3,0
766,20311013,875000,4,444,1,0,1,1,4,723,1,1,3,0
767,20311008,259000,2,91,1,1,0,1,2,522,0,3,3,0
768,20311005,210000,2,90,1,1,0,1,3,44,0,3,3,0
769,20311003,169000,2,77,1,0,0,1,2,44,0,3,3,0
770,20311002,305000,3,155,0,0,1,4,2,330,1,0,3,0
771,20311001,599000,3,240,1,1,0,6,2,306,0,10,3,0
772,20310999,349000,6,220,1,1,0,4,2,44,0,10,3,0
773,20310997,495000,9,262,1,1,0,5,2,145,1,9,3,0
774,20310996,570000,3,160,1,0,1,6,2,44,0,10,3,0
775,20310995,185000,3,93,1,1,0,1,2,306,0,3,3,0
776,20310994,349000,2,143,1,0,1,1,2,480,1,0,3,0
777,20310990,155000,1,37,1,0,0,6,2,44,0,3,3,0
778,20310989,210000,3,104,1,1,0,1,3,306,0,3,3,0
779,20310988,189000,1,51,1,0,0,6,2,44,0,3,3,0
780,20310987,245000,1,69,1,1,1,6,2,44,0,3,3,0
781,20310986,312000,3,202,1,0,0,1,3,723,1,0,3,0
782,20310985,299000,3,107,1,0,1,1,2,522,1,0,3,0
783,20310984,459000,3,226,1,1,0,6,2,615,1,11,3,0
784,20310983,340000,4,270,1,0,0,4,2,206,0,10,3,0
785,20310982,195000,2,90,1,1,0,1,2,306,0,3,3,0
786,20310981,499000,3,263,1,0,0,5,2,145,0,10,3,0
787,20310980,210000,2,90,1,1,0,1,3,44,0,3,3,0
788,20310978,599000,3,134,1,0,0,1,0,225,1,0,3,0
789,20310969,430200,4,184,1,0,0,1,3,98,1,0,0,0
790,20310968,585000,4,256,1,1,0,1,2,98,1,0,0,0
791,20310967,595000,4,263,1,1,0,1,2,98,1,0,0,0
792,20310966,420000,4,180,1,0,0,1,3,98,1,0,0,0
793,20310965,410000,3,132,0,0,1,1,0,753,1,0,2,0
794,20310964,399000,3,135,0,0,1,1,0,753,1,0,2,0
795,20310963,440000,3,137,0,0,1,1,0,753,1,0,2,0
796,20310956,335000,3,157,1,0,0,1,3,799,1,0,0,0
797,20310953,395000,3,146,1,0,0,1,2,44,1,11,3,0
798,20310952,327500,2,78,1,1,0,6,2,145,0,3,3,0
799,20310951,259000,2,70,1,1,0,1,3,485,1,0,3,0
800,20310949,325000,2,78,1,1,0,6,2,145,0,3,3,0
801,20310948,679000,2,157,1,1,0,2,0,44,0,8,3,0
802,20310946,275000,3,167,0,1,0,1,0,4,1,0,2,0
803,20310942,285000,3,120,1,1,0,2,0,636,0,3,3,0
804,20310941,205000,3,109,0,0,0,6,0,2,1,0,4,0
805,20310937,349000,3,150,1,1,0,5,2,738,1,0,6,2
806,20310935,255000,2,85,1,1,0,6,0,485,0,3,3,0
807,20310934,250000,2,80,1,1,0,6,0,485,0,3,3,0
808,20310932,229000,3,119,1,0,0,2,0,610,1,0,3,0
809,20310926,395000,4,260,0,1,0,2,4,36,1,0,1,1
810,20310905,348000,3,110,1,1,0,1,2,368,0,3,6,2
811,20310902,425000,2,120,1,1,0,1,2,740,0,3,6,2
812,20310855,799000,4,397,1,1,1,3,4,219,1,1,9,1
813,20310849,799000,4,397,1,1,1,3,4,219,1,1,9,1
814,20310845,598500,3,147,0,1,0,1,0,503,0,3,0,0
815,20310833,362000,2,100,0,1,0,1,0,503,0,3,0,0
816,20310824,395000,3,160,1,1,0,3,2,597,1,0,0,0
817,20310772,387500,2,83,1,1,0,1,2,400,0,3,0,0
818,20310767,230000,1,190,1,1,1,3,4,245,1,1,1,1
819,20310757,295000,3,130,1,1,1,1,4,251,1,0,8,1
820,20310751,245000,1,74,1,0,1,2,2,719,0,3,6,2
821,20310733,465000,4,386,1,1,1,3,4,259,1,0,10,1
822,20310728,393000,3,137,1,0,0,6,3,332,1,0,0,0
823,20310723,690000,3,190,1,1,0,1,4,224,1,1,3,0
824,20310720,325000,3,170,0,0,0,3,3,557,1,0,5,0
825,20310717,500000,3,218,0,1,0,4,4,14,1,1,5,0
826,20310706,120000,3,155,0,1,0,4,2,103,1,0,8,1
827,20310704,115000,1,123,0,0,0,2,3,113,0,7,1,1
828,20310702,199000,3,184,1,1,1,1,3,8,1,0,10,1
829,20310693,84000,3,176,0,0,0,7,3,417,1,0,1,1
830,20310689,365000,3,174,1,1,1,1,4,94,1,1,1,1
831,20310682,545000,3,150,1,1,0,2,4,796,1,0,2,0
